symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
DOW,2021-04-06 00:00:00+00:00,64.6,65.39,64.13,64.24,3420312,60.320360341,61.0580241904,59.8814970382,59.9842097261,3420312,0.0,1.0
DOW,2021-04-07 00:00:00+00:00,63.99,64.97,63.66,64.49,2374009,59.7507717991,60.665848473,59.4426337354,60.2176476531,2374009,0.0,1.0
DOW,2021-04-08 00:00:00+00:00,63.19,64.03,62.62,63.86,3639017,59.0037704326,59.7881218674,58.471531959,59.629384077,3639017,0.0,1.0
DOW,2021-04-09 00:00:00+00:00,63.14,63.56,62.54,63.19,3720978,58.9570828472,59.3492585646,58.3968318224,59.0037704326,3720978,0.0,1.0
DOW,2021-04-12 00:00:00+00:00,63.79,64.1499,63.3,63.6,3143842,59.5640214575,59.9000786972,59.1064831205,59.3866086329,3143842,0.0,1.0
DOW,2021-04-13 00:00:00+00:00,63.31,63.68,62.45,63.59,4471855,59.1158206376,59.4613087696,58.3127941687,59.3772711159,4471855,0.0,1.0
DOW,2021-04-14 00:00:00+00:00,64.24,64.78,63.36,63.59,4234458,59.9842097261,60.4884356485,59.162508223,59.3772711159,4234458,0.0,1.0
DOW,2021-04-15 00:00:00+00:00,64.57,64.92,63.8,64.88,2632733,60.2923477898,60.6191608876,59.5733589746,60.5818108193,2632733,0.0,1.0
DOW,2021-04-16 00:00:00+00:00,64.68,65.51,64.26,65.27,3698844,60.3950604777,61.1700743953,60.0028847603,60.9459739854,3698844,0.0,1.0
DOW,2021-04-19 00:00:00+00:00,64.55,65.0399,63.94,64.8,2566584,60.2736727556,60.7311177174,59.7040842137,60.5071106826,2566584,0.0,1.0
DOW,2021-04-20 00:00:00+00:00,62.48,64.05,62.28,64.0,4532442,58.3408067199,59.8067969016,58.1540563783,59.7601093162,4532442,0.0,1.0
DOW,2021-04-21 00:00:00+00:00,64.82,65.02,62.375,62.46,4283535,60.5257857168,60.7125360584,58.2427627906,58.3221316857,4283535,0.0,1.0
DOW,2021-04-22 00:00:00+00:00,60.93,64.05,60.72,64.0,12028871,56.8934915724,59.8067969016,56.6974037137,59.7601093162,12028871,0.0,1.0
DOW,2021-04-23 00:00:00+00:00,62.11,62.49,60.45,61.1,5683494,57.9953185879,58.350144237,56.4452907525,57.0522293628,5683494,0.0,1.0
DOW,2021-04-26 00:00:00+00:00,62.2,62.82,61.93,62.36,4871606,58.0793562416,58.6582823007,57.8272432805,58.2287565149,4871606,0.0,1.0
DOW,2021-04-27 00:00:00+00:00,62.65,62.85,61.7199,62.27,3781310,58.4995445103,58.6862948519,57.6310620466,58.1447188612,3781310,0.0,1.0
DOW,2021-04-28 00:00:00+00:00,63.31,64.065,62.7,63.03,5584337,59.1158206376,59.8208031772,58.5462320957,58.8543701593,5584337,0.0,1.0
DOW,2021-04-29 00:00:00+00:00,64.06,64.69,63.435,63.82,4366020,59.8161344187,60.4043979947,59.2325396011,59.5920340087,4366020,0.0,1.0
DOW,2021-04-30 00:00:00+00:00,62.5,63.71,62.3,63.45,4932315,58.3594817541,59.4893213208,58.1727314125,59.2465458767,4932315,0.0,1.0
DOW,2021-05-03 00:00:00+00:00,64.55,65.035,63.12,63.18,6328101,60.2736727556,60.726542334,58.9384078131,58.9944329156,6328101,0.0,1.0
DOW,2021-05-04 00:00:00+00:00,66.22,66.27,63.8,64.25,7367207,61.8330381081,61.8797256935,59.5733589746,59.9935472432,7367207,0.0,1.0
DOW,2021-05-05 00:00:00+00:00,68.07,68.235,66.14,66.49,7467100,63.560478768,63.7145477998,61.7583379714,62.0851510692,7467100,0.0,1.0
DOW,2021-05-06 00:00:00+00:00,69.04,69.09,67.17,68.02,4670553,64.4662179248,64.5129055102,62.7201022307,63.5137911826,4670553,0.0,1.0
DOW,2021-05-07 00:00:00+00:00,69.04,69.32,67.78,68.35,5174923,64.4662179248,64.7276684031,63.2896907727,63.8219292463,5174923,0.0,1.0
DOW,2021-05-10 00:00:00+00:00,68.73,70.6,68.66,69.75,5038957,64.1767548953,65.9228705894,64.1113922758,65.1291816375,5038957,0.0,1.0
DOW,2021-05-11 00:00:00+00:00,68.57,68.9,67.2,67.84,5693429,64.027354622,64.3354926857,62.748114782,63.3457158751,5693429,0.0,1.0
DOW,2021-05-12 00:00:00+00:00,67.6,69.1,67.4,68.75,4886215,63.1216154652,64.5222430273,62.9348651236,64.1954299295,4886215,0.0,1.0
DOW,2021-05-13 00:00:00+00:00,68.08,68.6,67.32,67.46,3068440,63.5698162851,64.0553671733,62.8601649869,62.9908902261,3068440,0.0,1.0
DOW,2021-05-14 00:00:00+00:00,69.83,70.04,68.37,68.5,4817174,65.2038817742,65.3999696329,63.8406042804,63.9619920025,4817174,0.0,1.0
DOW,2021-05-17 00:00:00+00:00,70.91,71.08,69.47,69.58,3607502,66.2123336189,66.3710714093,64.8677311593,64.9704438472,3607502,0.0,1.0
DOW,2021-05-18 00:00:00+00:00,69.53,71.38,69.51,71.0,3523761,64.9237562618,66.6511969217,64.9050812276,66.2963712726,3523761,0.0,1.0
DOW,2021-05-19 00:00:00+00:00,68.55,68.91,67.27,68.5,4398488,64.0086795879,64.3448302028,62.8134774015,63.9619920025,4398488,0.0,1.0
DOW,2021-05-20 00:00:00+00:00,68.26,68.72,67.86,68.46,3126454,63.7378915925,64.1674173782,63.3643909093,63.9246419341,3126454,0.0,1.0
DOW,2021-05-21 00:00:00+00:00,68.83,69.6,68.55,68.68,3855720,64.2701300661,64.9891188813,64.0086795879,64.1300673099,3855720,0.0,1.0
DOW,2021-05-24 00:00:00+00:00,69.55,70.01,69.095,69.59,3420090,64.9424312959,65.3719570816,64.5175742688,64.9797813643,3420090,0.0,1.0
DOW,2021-05-25 00:00:00+00:00,69.04,70.45,68.96,69.46,4419444,64.4662179248,65.7828078332,64.3915177882,64.8583936422,4419444,0.0,1.0
DOW,2021-05-26 00:00:00+00:00,69.57,69.64,68.21,68.83,6059237,64.9611063301,65.0264689497,63.6912040071,64.2701300661,6059237,0.0,1.0
DOW,2021-05-27 00:00:00+00:00,68.66,69.96,68.24,69.32,6256635,64.7650184714,65.9912713699,64.368844458,65.3875776353,6256635,0.7,1.0
DOW,2021-05-28 00:00:00+00:00,68.42,69.17,67.71,69.08,3815179,64.5386333209,65.2460869162,63.868910584,65.1611924848,3815179,0.0,1.0
DOW,2021-06-01 00:00:00+00:00,70.41,70.53,68.85,69.17,4139082,66.4157435271,66.5289361024,64.9442400489,65.2460869162,4139082,0.0,1.0
DOW,2021-06-02 00:00:00+00:00,68.95,70.32,68.86,70.32,4797772,65.0385671949,66.3308490957,64.9536727635,66.3308490957,4797772,0.0,1.0
DOW,2021-06-03 00:00:00+00:00,70.61,70.7,68.441,69.35,4322464,66.6043978192,66.6892922506,64.5584420216,65.4158757791,4322464,0.0,1.0
DOW,2021-06-04 00:00:00+00:00,70.37,71.1403,69.88,71.0,3041943,66.3780126687,67.1046146746,65.9158096531,66.9722736887,3041943,0.0,1.0
DOW,2021-06-07 00:00:00+00:00,69.24,70.47,68.89,70.37,2804113,65.3121159184,66.4723398147,64.9819709073,66.3780126687,2804113,0.0,1.0
DOW,2021-06-08 00:00:00+00:00,69.38,69.72,68.31,69.02,3469512,65.4441739229,65.7648862194,64.4348734603,65.1045961971,3469512,0.0,1.0
DOW,2021-06-09 00:00:00+00:00,68.84,69.51,68.47,69.25,3379374,64.9348073343,65.5667992127,64.5857968939,65.321548633,3379374,0.0,1.0
DOW,2021-06-10 00:00:00+00:00,67.99,70.17,67.95,69.99,4022011,64.1330265929,66.1893583766,64.0952957345,66.0195695137,4022011,0.0,1.0
DOW,2021-06-11 00:00:00+00:00,68.0,69.02,67.84,68.47,2726116,64.1424593075,65.1045961971,63.9915358739,64.5857968939,2726116,0.0,1.0
DOW,2021-06-14 00:00:00+00:00,66.96,68.18,66.63,67.83,3712815,63.1614569887,64.3122481704,62.8501774068,63.9821031593,3712815,0.0,1.0
DOW,2021-06-15 00:00:00+00:00,67.22,67.425,66.44,66.91,3255199,63.4067075684,63.6000782178,62.6709558293,63.1142934157,3255199,0.0,1.0
DOW,2021-06-16 00:00:00+00:00,65.59,67.12,65.2,67.01,5417533,61.869175088,63.3123804224,61.5012992184,63.2086205617,5417533,0.0,1.0
DOW,2021-06-17 00:00:00+00:00,63.54,65.8,62.33,65.77,5696094,59.9354685941,62.0672620946,58.794110127,62.0389639508,5696094,0.0,1.0
DOW,2021-06-18 00:00:00+00:00,61.98,63.05,61.88,62.55,8745303,58.4639651159,59.4732655785,58.3696379699,59.0016298483,8745303,0.0,1.0
DOW,2021-06-21 00:00:00+00:00,63.11,63.9485,62.79,63.14,5260165,59.5298618661,60.3207949857,59.2280149988,59.55816001,5260165,0.0,1.0
DOW,2021-06-22 00:00:00+00:00,63.5,63.82,62.68,63.46,4019107,59.8977377357,60.199584603,59.1242551382,59.8600068773,4019107,0.0,1.0
DOW,2021-06-23 00:00:00+00:00,63.15,64.27,63.1,64.0,3254512,59.5675927246,60.6240567602,59.5204291515,60.3693734659,3254512,0.0,1.0
DOW,2021-06-24 00:00:00+00:00,63.11,63.83,62.76,63.78,4253923,59.5298618661,60.2090173176,59.199716855,60.1618537446,4253923,0.0,1.0
DOW,2021-06-25 00:00:00+00:00,63.29,63.8698,63.11,63.25,4259730,59.699650729,60.2465595218,59.5298618661,59.6619198706,4259730,0.0,1.0
DOW,2021-06-28 00:00:00+00:00,62.9,63.3,62.17,63.3,2727034,59.3317748595,59.7090834436,58.6431866934,59.7090834436,2727034,0.0,1.0
DOW,2021-06-29 00:00:00+00:00,62.98,63.81,62.58,63.28,2653142,59.4072365763,60.1901518884,59.0299279921,59.6902180144,2653142,0.0,1.0
DOW,2021-06-30 00:00:00+00:00,63.28,63.62,62.75,62.85,3356526,59.6902180144,60.010930311,59.1902841404,59.2846112864,3356526,0.0,1.0
DOW,2021-07-01 00:00:00+00:00,63.5,64.42,63.42,64.22,3324926,59.8977377357,60.7655474793,59.8222760189,60.5768931872,3324926,0.0,1.0
DOW,2021-07-02 00:00:00+00:00,63.51,63.77,62.8,63.33,3173209,59.9071704503,60.15242103,59.2374477134,59.7373815874,3173209,0.0,1.0
DOW,2021-07-06 00:00:00+00:00,61.93,63.45,61.405,63.4,3727013,58.4168015429,59.8505741627,57.9215840262,59.8034105897,3727013,0.0,1.0
DOW,2021-07-07 00:00:00+00:00,62.25,62.49,61.0937,61.7,3424426,58.7186484102,58.9450335607,57.6279436205,58.199849107,3424426,0.0,1.0
DOW,2021-07-08 00:00:00+00:00,61.41,62.02,60.65,61.0,4251323,57.9263003835,58.5016959743,57.2094140736,57.5395590847,4251323,0.0,1.0
DOW,2021-07-09 00:00:00+00:00,63.08,63.67,62.1,62.23,5063232,59.5015637223,60.058093884,58.5771576911,58.699782981,5063232,0.0,1.0
DOW,2021-07-12 00:00:00+00:00,63.22,63.6,61.975,62.56,3100367,59.6336217268,59.9920648817,58.4592487586,59.0110625629,3100367,0.0,1.0
DOW,2021-07-13 00:00:00+00:00,62.7,63.69,62.32,63.42,3074497,59.1431205674,60.0769593132,58.7846774124,59.8222760189,3074497,0.0,1.0
DOW,2021-07-14 00:00:00+00:00,62.32,63.645,62.17,62.94,2571796,58.7846774124,60.0345120975,58.6431866934,59.3695057179,2571796,0.0,1.0
DOW,2021-07-15 00:00:00+00:00,61.91,62.72,61.69,61.8,2745836,58.3979361137,59.1619859966,58.1904163924,58.294176253,2745836,0.0,1.0
DOW,2021-07-16 00:00:00+00:00,60.01,61.72,59.8,61.3,6961324,56.6057203389,58.2187145362,56.4076333322,57.8225405228,6961324,0.0,1.0
DOW,2021-07-19 00:00:00+00:00,57.79,58.48,57.055,58.14,7815369,54.5116576968,55.1625150045,53.8183531734,54.8418027079,7815369,0.0,1.0
DOW,2021-07-20 00:00:00+00:00,58.62,59.19,57.6281,58.14,6771667,55.2945730089,55.8322377414,54.3589420474,54.8418027079,6771667,0.0,1.0
DOW,2021-07-21 00:00:00+00:00,59.73,60.05,59.055,59.52,7428270,56.34160433,56.6434511973,55.7048960942,56.1435173233,7428270,0.0,1.0
DOW,2021-07-22 00:00:00+00:00,60.48,60.89,58.0,58.56,7111276,57.0490579253,57.4357992241,54.7097447035,55.2379767213,7111276,0.0,1.0
DOW,2021-07-23 00:00:00+00:00,60.11,61.28,59.8,60.84,4690527,56.7000474849,57.8036750936,56.4076333322,57.388635651,4690527,0.0,1.0
DOW,2021-07-26 00:00:00+00:00,62.01,62.04,60.2,60.2,6534277,58.4922632597,58.5205614035,56.7849419164,56.7849419164,6534277,0.0,1.0
DOW,2021-07-27 00:00:00+00:00,61.95,62.42,60.86,61.51,3568528,58.4356669721,58.8790045585,57.4075010802,58.0206275295,3568528,0.0,1.0
DOW,2021-07-28 00:00:00+00:00,61.87,62.3,61.06,61.83,4113699,58.3602052552,58.7658119832,57.5961553723,58.3224743968,4113699,0.0,1.0
DOW,2021-07-29 00:00:00+00:00,62.6,62.93,62.01,62.44,3661466,59.0487934213,59.3600730033,58.4922632597,58.8978699877,3661466,0.0,1.0
DOW,2021-07-30 00:00:00+00:00,62.16,63.225,61.665,62.49,4646993,58.6337539788,59.6383380841,58.1668346059,58.9450335607,4646993,0.0,1.0
DOW,2021-08-02 00:00:00+00:00,61.22,63.59,61.19,62.3,3714490,57.747078806,59.9826321671,57.7187806622,58.7658119832,3714490,0.0,1.0
DOW,2021-08-03 00:00:00+00:00,62.23,62.27,60.155,61.15,4819652,58.699782981,58.7375138394,56.7424947007,57.6810498038,4819652,0.0,1.0
DOW,2021-08-04 00:00:00+00:00,60.99,62.2,60.98,61.74,3340099,57.5301263701,58.6714848372,57.5206936555,58.2375799654,3340099,0.0,1.0
DOW,2021-08-05 00:00:00+00:00,61.0,61.8,60.9,61.29,3037315,57.5395590847,58.294176253,57.4452319387,57.8131078082,3037315,0.0,1.0
DOW,2021-08-06 00:00:00+00:00,62.0,62.37,61.55,61.61,3142752,58.4828305451,58.8318409854,58.0583583879,58.1149546755,3142752,0.0,1.0
DOW,2021-08-09 00:00:00+00:00,61.82,62.225,61.36,61.72,3178247,58.3130416822,58.6950666237,57.8791368104,58.2187145362,3178247,0.0,1.0
DOW,2021-08-10 00:00:00+00:00,63.12,63.57,61.94,62.02,3559953,59.5392945808,59.9637667379,58.4262342575,58.5016959743,3559953,0.0,1.0
DOW,2021-08-11 00:00:00+00:00,64.24,64.3,63.22,63.42,3583605,60.5957586164,60.652354904,59.6336217268,59.8222760189,3583605,0.0,1.0
DOW,2021-08-12 00:00:00+00:00,64.01,64.62,63.3032,64.36,3581677,60.3788061805,60.9542017714,59.7121019123,60.7089511917,3581677,0.0,1.0
DOW,2021-08-13 00:00:00+00:00,63.69,64.1,63.35,63.97,2384288,60.0769593132,60.4637006119,59.7562470166,60.3410753221,2384288,0.0,1.0
DOW,2021-08-16 00:00:00+00:00,63.32,63.595,62.14,63.2,3163519,59.7279488728,59.9873485244,58.6148885496,59.6147562976,3163519,0.0,1.0
DOW,2021-08-17 00:00:00+00:00,62.31,62.875,61.14,62.69,3974459,58.7752446978,59.308193073,57.6716170892,59.1336878528,3974459,0.0,1.0
DOW,2021-08-18 00:00:00+00:00,61.88,62.83,61.71,61.91,4573993,58.3696379699,59.2657458572,58.2092818216,58.3979361137,4573993,0.0,1.0
DOW,2021-08-19 00:00:00+00:00,60.55,61.39,60.15,61.04,3981572,57.1150869275,57.9074349543,56.7377783434,57.5772899431,3981572,0.0,1.0
DOW,2021-08-20 00:00:00+00:00,60.89,61.11,60.32,60.41,3203679,57.4357992241,57.6433189453,56.8981344916,56.9830289231,3203679,0.0,1.0
DOW,2021-08-23 00:00:00+00:00,62.06,62.42,61.46,61.5,3440001,58.5394268327,58.8790045585,57.9734639565,58.0111948149,3440001,0.0,1.0
DOW,2021-08-24 00:00:00+00:00,63.26,63.53,62.46,62.46,2896124,59.6713525852,59.9260358795,58.9167354169,58.9167354169,2896124,0.0,1.0
DOW,2021-08-25 00:00:00+00:00,63.87,64.18,62.82,63.3,3246877,60.2467481761,60.5391623288,59.2563131426,59.7090834436,3246877,0.0,1.0
DOW,2021-08-26 00:00:00+00:00,63.65,64.56,63.47,63.84,3618463,60.0392284548,60.8976054837,59.8694395919,60.2184500322,3618463,0.0,1.0
DOW,2021-08-27 00:00:00+00:00,65.38,65.855,64.12,64.19,5348664,61.6710880813,62.119142025,60.4825660412,60.5485950434,5348664,0.0,1.0
DOW,2021-08-30 00:00:00+00:00,63.98,65.3275,63.95,65.0,3925138,61.010798059,62.2957628978,60.9821903075,61.9834616104,3925138,0.7,1.0
DOW,2021-08-31 00:00:00+00:00,62.9,63.88,62.69,63.7,5449999,59.9809190045,60.9154388873,59.7806647439,60.7437923782,5449999,0.0,1.0
DOW,2021-09-01 00:00:00+00:00,62.54,63.0,61.81,62.83,3949213,59.6376259864,60.0762781762,58.9415040329,59.9141675843,3949213,0.0,1.0
DOW,2021-09-02 00:00:00+00:00,62.62,63.36,62.42,62.76,3414738,59.7139133238,60.4195711944,59.5231949803,59.8474161641,3414738,0.0,1.0
DOW,2021-09-03 00:00:00+00:00,62.12,62.825,61.67,62.45,3690597,59.2371174652,59.9093996258,58.8080011925,59.5518027318,3690597,0.0,1.0
DOW,2021-09-07 00:00:00+00:00,61.87,62.3,61.64,61.98,2514731,58.9987195359,59.4087639743,58.779393441,59.1036146248,2514731,0.0,1.0
DOW,2021-09-08 00:00:00+00:00,60.69,62.11,60.51,61.83,4628973,57.8734813098,59.227581548,57.7018348007,58.9605758673,4628973,0.0,1.0
DOW,2021-09-09 00:00:00+00:00,60.28,61.19,60.07,60.25,4439095,57.4825087058,58.3502771683,57.2822544452,57.4539009543,4439095,0.0,1.0
DOW,2021-09-10 00:00:00+00:00,60.41,61.44,60.34,60.85,4093257,57.606475629,58.5886750976,57.5397242088,58.0260559845,4093257,0.0,1.0
DOW,2021-09-13 00:00:00+00:00,60.72,61.59,60.215,61.27,4549217,57.9020890613,58.7317138552,57.4205252442,58.4265645057,4549217,0.0,1.0
DOW,2021-09-14 00:00:00+00:00,59.65,61.3,59.5224,61.24,4493572,56.881745924,58.4551722572,56.7600676209,58.3979567542,4493572,0.0,1.0
DOW,2021-09-15 00:00:00+00:00,60.2,60.67,59.67,59.75,5167759,57.4062213684,57.8544094754,56.9008177584,56.9771050957,5167759,0.0,1.0
DOW,2021-09-16 00:00:00+00:00,59.47,60.32,59.07,60.14,4650841,56.7100994149,57.5206523745,56.3286627281,57.3490058654,4650841,0.0,1.0
DOW,2021-09-17 00:00:00+00:00,57.75,59.17,57.47,58.8,9625499,55.0699216616,56.4240218998,54.8029159808,56.0711929645,9625499,0.0,1.0
DOW,2021-09-20 00:00:00+00:00,56.18,57.1304,55.31,56.26,7683867,53.5727826657,54.4790762337,52.7431578719,53.6490700031,7683867,0.0,1.0
DOW,2021-09-21 00:00:00+00:00,55.53,56.86,55.21,56.59,6156370,52.9529480496,54.2212250334,52.6477987002,53.9637552697,6156370,0.0,1.0
DOW,2021-09-22 00:00:00+00:00,56.3,56.98,56.255,56.26,6823824,53.6872136718,54.3356560394,53.6443020445,53.6490700031,6823824,0.0,1.0
DOW,2021-09-23 00:00:00+00:00,57.43,58.045,56.6,56.77,7814123,54.7647723121,55.3512312181,53.9732911869,54.1354017788,7814123,0.0,1.0
DOW,2021-09-24 00:00:00+00:00,56.81,57.34,56.74,57.2,7964986,54.1735454475,54.6789490576,54.1067940273,54.5454462172,7964986,0.0,1.0
DOW,2021-09-27 00:00:00+00:00,59.69,60.38,56.88,56.88,12373976,56.9198895927,57.5778678775,54.2402968677,54.2402968677,12373976,0.0,1.0
DOW,2021-09-28 00:00:00+00:00,59.46,60.645,59.14,60.15,6681760,56.7005634978,57.8305696825,56.3954141483,57.3585417826,6681760,0.0,1.0
DOW,2021-09-29 00:00:00+00:00,58.82,59.6,58.77,59.46,4578945,56.0902647988,56.8340663382,56.042585213,56.7005634978,4578945,0.0,1.0
DOW,2021-09-30 00:00:00+00:00,57.56,59.17,57.55,58.92,4929915,54.8887392353,56.4240218998,54.8792033181,56.1856239705,4929915,0.0,1.0
DOW,2021-10-01 00:00:00+00:00,58.58,59.01,57.25,57.67,6925256,55.8614027867,56.2714472251,54.593125803,54.9936343242,6925256,0.0,1.0
DOW,2021-10-04 00:00:00+00:00,58.24,59.0,57.68,58.58,5652962,55.5371816029,56.2619113079,55.0031702414,55.8614027867,5652962,0.0,1.0
DOW,2021-10-05 00:00:00+00:00,59.1,59.445,58.1,58.26,5646408,56.3572704796,56.686259622,55.4036787625,55.5562534373,5646408,0.0,1.0
DOW,2021-10-06 00:00:00+00:00,57.16,58.57,56.3,58.36,8699078,54.5073025485,55.8518668696,53.6872136718,55.651612609,8699078,0.0,1.0
DOW,2021-10-07 00:00:00+00:00,58.51,59.47,57.79,57.89,7235870,55.7946513665,56.7100994149,55.1080653302,55.2034245019,7235870,0.0,1.0
DOW,2021-10-08 00:00:00+00:00,58.71,59.29,58.4,58.81,4260182,55.98536971,56.5384529059,55.6897562777,56.0807288817,4260182,0.0,1.0
DOW,2021-10-11 00:00:00+00:00,58.23,59.78,58.21,59.25,4139030,55.5276456858,57.0057128472,55.5085738514,56.5003092372,4139030,0.0,1.0
DOW,2021-10-12 00:00:00+00:00,57.74,58.37,57.5,58.02,5443834,55.0603857444,55.6611485261,54.8315237323,55.3273914252,5443834,0.0,1.0
DOW,2021-10-13 00:00:00+00:00,56.91,58.05,56.65,57.92,7691227,54.2689046192,55.3559991767,54.0209707728,55.2320322535,7691227,0.0,1.0
DOW,2021-10-14 00:00:00+00:00,58.74,58.78,57.14,57.43,6430634,56.0139774615,56.0521211302,54.4882307141,54.7647723121,6430634,0.0,1.0
DOW,2021-10-15 00:00:00+00:00,58.96,59.73,58.84,59.47,4288162,56.2237676392,56.9580332614,56.1093366332,56.7100994149,4288162,0.0,1.0
DOW,2021-10-18 00:00:00+00:00,58.95,59.39,57.6,57.7,4660432,56.2142317221,56.6338120776,54.926882904,55.0222420757,4660432,0.0,1.0
DOW,2021-10-19 00:00:00+00:00,59.19,59.27,58.54,59.09,3650874,56.4430937342,56.5193810715,55.8232591181,56.3477345624,3650874,0.0,1.0
DOW,2021-10-20 00:00:00+00:00,59.89,60.6075,58.9412,59.16,5875321,57.1106079361,57.7948099931,56.2058401149,56.4144859826,5875321,0.0,1.0
DOW,2021-10-21 00:00:00+00:00,59.26,61.17,57.96,60.07,8916567,56.5098451544,58.331205334,55.2701759221,57.2822544452,8916567,0.0,1.0
DOW,2021-10-22 00:00:00+00:00,58.4,60.19,58.38,59.64,5889477,55.6897562777,57.3966854512,55.6706844433,56.8722100068,5889477,0.0,1.0
DOW,2021-10-25 00:00:00+00:00,58.71,59.535,58.61,59.24,6293204,55.98536971,56.7720828765,55.8900105382,56.49077332,6293204,0.0,1.0
DOW,2021-10-26 00:00:00+00:00,58.71,59.76,58.1801,58.71,6875227,55.98536971,56.9866410129,55.4800614591,55.98536971,6875227,0.0,1.0
DOW,2021-10-27 00:00:00+00:00,56.0,58.58,55.9,58.58,11512727,53.4011361567,55.8614027867,53.305776985,55.8614027867,11512727,0.0,1.0
DOW,2021-10-28 00:00:00+00:00,56.57,56.86,56.21,56.25,5974358,53.9446834354,54.2212250334,53.6013904172,53.6395340859,5974358,0.0,1.0
DOW,2021-10-29 00:00:00+00:00,55.97,56.65,55.66,56.13,5894889,53.3725284051,54.0209707728,53.0769149729,53.5251030799,5894889,0.0,1.0
DOW,2021-11-01 00:00:00+00:00,57.44,57.98,56.01,56.01,7430780,54.7743082293,55.2892477565,53.4106720738,53.4106720738,7430780,0.0,1.0
DOW,2021-11-02 00:00:00+00:00,58.47,58.74,57.24,57.64,5888642,55.7565076979,56.0139774615,54.5835898858,54.9650265727,5888642,0.0,1.0
DOW,2021-11-03 00:00:00+00:00,59.05,59.585,58.09,58.49,6234335,56.3095908938,56.8197624624,55.3941428454,55.7755795322,6234335,0.0,1.0
DOW,2021-11-04 00:00:00+00:00,57.17,59.015,56.795,59.0,9047906,54.5168384656,56.2762151837,54.1592415717,56.2619113079,9047906,0.0,1.0
DOW,2021-11-05 00:00:00+00:00,58.31,58.745,57.24,57.24,4979097,55.6039330231,56.0187454201,54.5835898858,54.5835898858,4979097,0.0,1.0
DOW,2021-11-08 00:00:00+00:00,58.57,59.68,58.295,58.93,4894141,55.8518668696,56.9103536755,55.5896291474,56.1951598877,4894141,0.0,1.0
DOW,2021-11-09 00:00:00+00:00,58.79,59.12,58.395,58.54,4399351,56.0616570473,56.376342314,55.6849883191,55.8232591181,4399351,0.0,1.0
DOW,2021-11-10 00:00:00+00:00,58.76,59.29,58.49,58.84,5104029,56.0330492958,56.5384529059,55.7755795322,56.1093366332,5104029,0.0,1.0
DOW,2021-11-11 00:00:00+00:00,59.68,59.98,59.02,59.08,4140414,56.9103536755,57.1964311907,56.2809831423,56.3381986453,4140414,0.0,1.0
DOW,2021-11-12 00:00:00+00:00,60.06,60.55,59.46,59.79,3464020,57.272718528,57.7399784694,56.7005634978,57.0152487644,3464020,0.0,1.0
DOW,2021-11-15 00:00:00+00:00,59.92,60.82,59.78,60.5,3470443,57.1392156876,57.997448233,57.0057128472,57.6922988835,3470443,0.0,1.0
DOW,2021-11-16 00:00:00+00:00,58.86,59.99,58.84,59.97,4004669,56.1284084675,57.2059671078,56.1093366332,57.1868952735,4004669,0.0,1.0
DOW,2021-11-17 00:00:00+00:00,58.34,58.98,58.17,58.68,3342386,55.6325407746,56.2428394736,55.4704301827,55.9567619584,3342386,0.0,1.0
DOW,2021-11-18 00:00:00+00:00,57.98,58.37,57.67,58.35,3801860,55.2892477565,55.6611485261,54.9936343242,55.6420766918,3801860,0.0,1.0
DOW,2021-11-19 00:00:00+00:00,57.34,57.52,56.03,57.45,7425308,54.6789490576,54.8505955666,53.4297439082,54.7838441464,7425308,0.0,1.0
DOW,2021-11-22 00:00:00+00:00,58.79,59.29,57.41,57.56,5310320,56.0616570473,56.5384529059,54.7457004777,54.8887392353,5310320,0.0,1.0
DOW,2021-11-23 00:00:00+00:00,59.18,59.72,58.83,59.34,5280023,56.433557817,56.9484973442,56.099800716,56.5861324917,5280023,0.0,1.0
DOW,2021-11-24 00:00:00+00:00,58.63,59.37,58.59,58.9,3307108,55.9090823726,56.6147402432,55.8709387039,56.1665521362,3307108,0.0,1.0
DOW,2021-11-26 00:00:00+00:00,57.6,57.77,55.98,56.64,4317492,54.926882904,55.0889934959,53.3820643223,54.0114348556,4317492,0.0,1.0
DOW,2021-11-29 00:00:00+00:00,56.86,58.38,56.38,57.9,4564444,54.8887392353,56.3560428519,54.4253801985,55.8926838151,4564444,0.7,1.0
DOW,2021-11-30 00:00:00+00:00,54.93,56.49,54.41,56.26,10398194,53.0256497748,54.5315666444,52.5236774849,54.3095404393,10398194,0.0,1.0
DOW,2021-12-01 00:00:00+00:00,52.76,55.8,52.7,55.49,9123937,50.9308807959,53.865488029,50.8729609163,53.5662353178,9123937,0.0,1.0
DOW,2021-12-02 00:00:00+00:00,53.18,53.475,52.07,52.5,7333262,51.3363199531,51.6210926945,50.2648021805,50.679894651,7333262,0.0,1.0
DOW,2021-12-03 00:00:00+00:00,53.07,53.8199,52.73,53.0,6969330,51.2301335072,51.9540354691,50.9019208561,51.1625603143,6969330,0.0,1.0
DOW,2021-12-06 00:00:00+00:00,53.88,54.7184,53.84,54.36,6066355,52.0120518818,52.8213856661,51.9734386287,52.4754109186,6066355,0.0,1.0
DOW,2021-12-07 00:00:00+00:00,54.86,55.38,54.27,54.45,5806937,52.9580765819,53.4600488718,52.3885310992,52.562290738,5806937,0.0,1.0
